country,age_group,travel_with,total_female,total_male,purpose,main_activity,info_source,tour_arrangement,package_transport_int,package_accomodation,package_food,package_transport_tz,package_sightseeing,package_guided_tour,package_insurance,night_mainland,night_zanzibar,payment_mode,first_trip_tz,most_impressing,total_cost,total_people,total_nights
4,3,1,1,0,0,0,0,1,1,1,1,1,1,1,0,10,4,0,1,4,10773750.0,1,14
2,0,3,1,2,3,0,2,1,0,0,1,1,0,0,0,9,0,1,1,2,9282000.0,3,9
4,1,1,0,1,0,0,2,0,0,0,0,0,0,0,0,2,0,0,1,1,663000.0,1,2
4,3,2,1,1,0,0,6,1,0,1,1,0,1,1,0,12,0,0,1,0,15746250.0,2,12
26,1,1,0,1,0,4,2,1,0,1,1,1,1,1,0,13,0,0,1,0,3315000.0,1,13
4,1,0,0,2,0,4,2,1,0,1,1,1,1,0,0,10,0,0,1,5,11934000.0,2,10
21,3,2,1,1,0,0,0,1,1,1,1,1,1,1,1,6,0,0,1,1,11105250.0,2,6
4,3,2,1,1,0,0,2,1,1,1,1,1,1,1,0,12,0,1,1,0,17403750.0,2,12
1,1,0,0,2,0,4,2,1,0,1,1,0,0,1,0,11,0,0,1,5,6630000.0,2,11
14,3,4,2,1,0,4,2,1,1,1,1,0,1,0,0,14,0,0,1,5,18066750.0,3,14
1,1,1,0,1,0,0,3,0,0,0,0,0,0,0,0,5,3,0,0,4,165750.0,1,8
4,0,2,1,1,0,0,2,0,0,0,0,0,0,0,0,11,3,0,1,4,828750.0,2,14
4,1,2,1,1,0,4,3,0,0,0,0,0,0,0,0,5,0,1,0,5,9116250.0,2,5
96,1,4,1,2,1,5,0,0,0,0,0,0,0,0,0,39,0,0,1,0,194550.0,3,39
4,0,4,1,4,0,0,2,1,1,1,1,1,1,1,1,5,3,0,1,0,45415500.0,5,8
18,2,0,2,0,0,4,2,0,0,0,0,0,0,0,0,9,5,0,1,5,6630000.0,2,14
20,1,2,1,1,0,3,2,1,1,1,1,1,0,0,0,0,13,0,1,0,5421682.5,2,13
73,0,2,1,1,0,6,0,0,0,0,0,0,0,0,0,2,0,0,1,1,663000.0,2,2
3,1,1,0,1,2,0,2,0,0,0,0,0,0,0,0,3,0,1,1,3,2486250.0,1,3
3,0,1,0,1,3,0,2,1,1,1,1,0,0,0,0,1,0,1,0,3,2154750.0,1,1
20,0,3,2,2,0,0,2,1,1,1,1,1,1,1,0,7,3,0,1,0,26520000.0,4,10
15,1,4,2,2,0,3,0,0,0,0,0,0,0,0,0,0,12,0,1,0,9116250.0,4,12
14,1,2,1,1,0,7,2,0,0,0,0,0,0,0,0,0,7,0,1,3,9077320.0,2,7
3,1,1,0,1,3,2,0,0,0,0,0,0,0,0,0,30,0,0,1,3,3315000.0,1,30
4,3,0,1,1,0,0,2,1,1,1,1,1,1,1,1,12,0,0,1,0,10608000.0,2,12
30,0,1,1,0,0,4,0,0,0,0,0,0,0,0,0,10,0,0,1,4,5304000.0,1,10
0,1,1,1,0,0,0,6,1,0,1,1,1,1,0,0,7,2,0,1,0,5917275.0,1,9
4,2,0,3,2,0,0,2,1,1,1,1,1,1,1,1,4,0,0,1,4,38503725.0,5,4
20,1,0,3,0,0,7,2,1,1,1,1,1,1,1,0,7,7,0,1,2,5673325.0,3,14
0,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1,6,0,1,0,0,20718750.0,2,6
19,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,15,4,0,1,0,179277.07,1,19
30,0,2,1,1,0,4,1,1,0,1,1,1,1,1,1,11,0,0,0,0,9451740.0,2,11
30,3,0,1,1,0,3,6,1,1,1,1,0,0,0,0,7,0,0,1,4,9304253.0,2,7
19,1,1,1,0,0,3,0,0,0,0,0,0,0,0,0,15,4,0,1,4,2371449.85,1,19
33,0,3,0,2,0,0,2,1,1,1,1,1,1,1,1,11,5,1,1,4,29501290.0,2,16
8,1,1,1,0,0,0,0,1,0,1,1,1,1,1,0,4,0,0,1,4,6215625.0,1,4
1,0,4,2,3,0,0,2,1,1,1,1,1,1,1,0,7,7,0,1,0,36879375.0,5,14
4,0,2,1,1,0,0,2,1,0,1,1,1,1,1,0,4,0,0,1,4,14967225.0,2,4
34,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,11,3,0,0,4,331500.0,1,14
19,2,1,0,1,4,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,994500.0,1,2
15,1,1,1,0,1,5,0,0,0,0,0,0,0,0,0,13,0,0,0,5,490000.0,1,13
19,0,0,2,1,0,1,2,1,1,1,1,1,0,1,0,6,4,0,1,0,25194000.0,3,10
6,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,9,4,0,1,0,1491750.0,1,13
4,0,0,3,2,0,1,0,0,0,0,0,0,0,0,0,13,0,0,1,1,3149250.0,5,13
20,1,1,1,0,0,4,2,1,1,1,1,1,1,1,1,13,0,1,1,0,202600.0,1,13
2,0,1,1,0,0,0,2,1,0,1,1,1,1,1,1,4,0,0,1,4,7624500.0,1,4
20,1,1,1,0,2,0,6,0,0,0,0,0,0,0,0,3,0,0,1,0,680799.0,1,3
30,2,1,1,0,0,0,2,1,0,1,1,1,0,1,1,7,4,0,1,4,9862125.0,1,11
14,1,1,1,0,0,3,2,1,0,1,1,1,0,1,0,9,3,0,1,2,1707225.0,1,12
1,2,1,0,1,0,4,0,1,0,1,1,1,1,1,0,6,0,0,1,0,4392375.0,1,6
1,1,1,0,1,0,4,2,1,1,1,1,1,0,0,0,6,0,0,1,5,1939275.0,1,6
3,1,2,1,1,0,3,1,1,1,1,1,1,0,0,0,0,4,0,1,0,38871690.0,2,4
15,1,1,0,1,6,5,1,0,0,0,0,0,0,0,0,2,0,0,1,2,139682.4,1,2
6,1,0,0,2,3,2,0,0,0,0,0,0,0,0,0,6,1,0,1,6,828750.0,2,7
14,0,4,2,2,0,0,2,1,1,1,1,1,1,1,1,9,6,0,1,0,25857000.0,4,15
20,0,2,1,1,0,3,3,0,0,0,0,0,0,0,0,6,9,1,1,4,5138250.0,2,15
1,1,0,2,0,0,0,2,1,1,1,1,1,1,1,1,10,4,0,1,4,10939500.0,2,14
4,2,1,1,0,0,3,6,0,0,0,0,0,0,0,0,6,7,0,1,4,115000.0,1,13
20,0,1,1,0,0,0,6,1,1,1,1,1,1,1,0,14,4,0,1,1,1815464.0,1,18
1,2,1,0,1,0,4,2,1,1,1,1,1,0,1,0,11,5,0,1,5,5058690.0,1,16
18,2,2,1,1,0,3,1,0,0,0,0,0,0,0,0,0,7,0,1,1,3563625.0,2,7
21,0,2,1,1,0,3,2,1,1,1,1,1,0,0,0,0,7,0,1,0,994500.0,2,7
36,2,1,0,1,2,5,0,0,0,0,0,0,0,0,0,3,0,0,0,4,900000.0,1,3
35,1,1,1,0,2,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,410350.0,1,2
1,1,1,1,0,0,0,2,1,0,1,1,1,1,0,0,7,3,0,1,1,1829880.0,1,10
27,0,4,2,1,0,0,2,1,0,1,1,0,1,1,0,14,4,0,1,4,14342165.6,3,18
21,1,2,1,1,0,3,2,1,1,1,1,1,0,0,0,0,7,0,1,1,6807990.0,2,7
21,1,0,1,1,0,3,2,1,1,1,1,1,0,0,0,0,7,0,1,2,5304000.0,2,7
3,1,2,1,1,0,3,2,1,1,1,1,1,0,0,1,0,4,0,1,3,13346588.0,2,4
20,1,4,2,1,0,3,1,1,1,1,1,0,0,0,0,0,14,0,1,0,4143750.0,3,14
2,1,3,2,1,0,3,2,1,1,1,1,1,0,0,0,3,6,0,1,5,663000.0,3,9
33,1,2,1,1,0,3,2,1,1,1,1,0,0,0,1,0,5,0,1,2,12431250.0,2,5
3,0,0,2,0,0,3,2,1,1,1,1,0,1,0,0,0,6,1,0,3,25028250.0,2,6
3,1,0,1,1,0,3,2,1,1,1,1,1,0,1,1,0,7,0,1,0,42266250.0,2,7
6,0,1,0,1,1,5,0,0,0,0,0,0,0,0,0,2,0,0,1,3,331500.0,1,2
1,2,1,1,0,1,7,0,0,0,0,0,0,0,0,0,0,23,0,0,0,5405595.0,1,23
3,0,2,1,1,0,3,2,1,1,1,1,1,0,0,0,0,7,0,1,3,77073750.0,2,7
21,1,4,1,1,0,0,2,1,1,1,0,1,0,0,0,7,7,0,1,4,2320500.0,2,14
21,1,2,1,1,0,7,1,1,1,1,1,1,0,0,1,0,7,0,1,1,5900258.0,2,7
14,0,0,1,3,0,7,1,1,1,1,1,1,0,0,0,0,14,0,1,4,32065632.9,4,14
7,0,1,1,0,0,0,2,1,1,1,1,1,1,1,1,5,0,0,1,2,6845475.0,1,5
3,1,2,1,1,0,3,2,1,1,1,1,1,0,0,0,0,7,0,1,0,77239500.0,2,7
4,1,1,1,0,0,0,2,1,1,1,1,1,1,1,0,5,3,0,1,4,911625.0,1,8
30,3,2,1,1,0,0,2,1,1,1,1,1,1,1,0,23,0,0,1,0,50122800.0,2,23
52,1,1,0,1,0,0,6,0,0,0,0,0,0,0,0,7,5,0,1,4,3149250.0,1,12
2,0,0,0,2,0,0,2,1,0,1,1,1,1,1,0,12,0,0,1,4,15282150.0,2,12
27,1,1,1,0,0,4,1,0,0,0,0,0,0,0,0,10,0,1,1,5,331500.0,1,10
4,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1,4,10,0,1,0,3895125.0,1,14
1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,3,331500.0,1,1
15,1,3,49,44,0,0,1,0,0,0,0,0,0,0,0,4,0,0,1,2,26332020.0,93,4
30,3,1,1,0,0,0,2,1,0,1,1,1,1,1,0,5,0,0,1,0,8619000.0,1,5
4,1,0,1,2,0,0,2,1,0,1,1,1,1,1,1,7,0,0,1,0,48399000.0,3,7
4,3,2,1,1,0,0,0,1,1,1,1,1,1,1,1,12,0,0,1,4,19890000.0,2,12
1,0,2,1,1,0,4,2,1,1,1,1,1,1,1,0,12,0,0,1,0,4558125.0,2,12
27,1,1,1,0,2,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,340399.5,1,3
29,1,1,0,1,3,0,4,0,0,0,0,0,0,0,0,1,0,1,1,0,2486250.0,1,1
4,0,1,0,1,0,4,2,1,0,1,1,1,0,1,0,9,0,0,1,0,9447750.0,1,9
21,3,0,1,1,0,0,2,1,1,1,1,1,1,1,1,6,0,1,1,2,10110750.0,2,6
27,1,1,0,1,0,0,2,1,0,1,1,1,0,0,0,5,3,0,1,4,651000.0,1,8
4,1,0,5,3,0,0,2,1,1,1,0,0,1,1,0,13,0,0,1,4,4972500.0,8,13
21,0,4,3,1,0,3,2,1,1,1,1,0,0,1,0,0,7,0,1,0,15022964.6,4,7
20,1,2,1,1,0,3,2,1,1,1,1,1,1,0,1,0,6,1,1,0,20950800.0,2,6
15,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,314925.0,1,1
21,0,2,1,1,0,3,2,1,1,1,1,0,0,0,0,0,7,0,1,3,8453250.0,2,7
27,2,2,1,1,0,3,1,0,0,0,0,0,0,0,0,0,22,0,1,3,5138250.0,2,22
20,0,3,1,2,0,0,6,1,1,1,1,1,1,1,0,7,7,0,1,4,16243500.0,3,14
4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,953062.5,1,4
20,0,2,1,1,0,0,2,1,1,1,1,1,1,1,1,7,5,0,1,4,1657500.0,2,12
20,0,2,1,1,0,1,2,1,1,1,0,1,1,1,1,0,13,0,1,2,9077320.0,2,13
54,0,0,3,3,3,2,1,0,0,0,0,0,0,0,0,3,0,0,1,2,1160250.0,6,3
54,0,1,0,1,3,2,1,0,0,0,0,0,0,0,0,3,0,0,1,2,1160250.0,1,3
15,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,400000.0,1,2
32,2,1,0,1,0,0,2,0,0,0,0,0,0,0,0,42,0,0,1,4,8287500.0,1,42
19,1,1,0,1,0,4,3,1,0,1,1,1,0,1,0,9,3,0,1,0,5138250.0,1,12
30,1,1,1,0,0,0,2,1,0,1,1,1,1,1,0,7,4,0,1,4,5337150.0,1,11
1,2,1,0,1,0,3,2,0,0,0,0,0,0,0,0,17,0,0,1,4,85351.5,1,17
21,3,1,0,1,0,0,2,1,0,1,1,1,1,1,0,6,0,0,1,3,4152037.5,1,6
33,1,4,2,2,0,3,2,1,1,1,1,1,0,0,0,0,14,1,1,0,18232500.0,4,14
1,2,1,0,1,4,4,2,0,0,0,0,0,0,0,0,19,0,0,1,0,5690100.0,1,19
3,0,1,0,1,1,0,2,0,0,0,0,0,0,0,0,14,0,1,0,0,11602500.0,1,14
15,1,1,0,1,3,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,400000.0,1,4
21,1,2,1,1,0,3,2,1,0,1,1,1,0,1,1,0,7,0,1,0,6630000.0,2,7
3,0,2,1,1,3,3,3,1,1,1,0,0,0,1,0,4,0,1,1,0,2097630.0,2,4
4,3,2,1,1,0,0,2,1,1,1,1,1,1,1,0,12,0,0,1,0,20470125.0,2,12
19,0,2,1,1,0,0,2,1,0,0,1,1,0,1,0,6,6,0,1,3,14069846.0,2,12
55,1,1,1,0,5,5,1,0,0,0,0,0,0,0,0,22,0,0,0,2,4009492.5,1,22
4,3,2,1,1,0,0,2,1,1,1,1,1,1,1,1,10,0,1,1,5,20138625.0,2,10
19,2,1,0,1,4,5,0,0,0,0,0,0,0,0,0,14,0,0,1,2,321555.0,1,14
33,3,2,1,1,0,0,2,1,1,1,1,1,1,1,0,10,0,0,1,2,8784750.0,2,10
2,1,1,0,1,0,0,6,1,0,1,1,1,1,1,0,7,0,0,1,5,7541625.0,1,7
4,1,1,0,1,0,0,2,1,0,1,1,0,0,1,0,9,0,0,1,1,3364725.0,1,9
4,0,2,1,1,0,0,2,1,0,1,1,1,1,1,1,4,0,0,1,4,21646950.0,2,4
2,1,1,1,0,0,0,2,1,0,1,1,1,1,1,0,5,0,0,1,4,7558200.0,1,5
30,0,1,1,0,0,0,2,1,0,1,1,1,1,1,0,6,0,0,1,0,12431250.0,1,6
8,0,2,1,1,0,0,2,1,0,1,1,1,1,1,1,5,0,0,1,0,8784750.0,2,5
14,1,0,1,2,0,3,2,1,1,1,1,1,0,0,0,0,5,0,1,5,24962630.0,3,5
4,1,0,1,1,0,0,1,1,0,1,1,0,1,1,0,10,0,0,1,1,9779250.0,2,10
4,1,0,1,1,0,3,2,1,1,1,0,1,0,0,0,2,4,1,0,0,11602500.0,2,6
36,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,4,0,1,0,4,135000.0,1,4
26,0,2,1,1,0,0,2,1,0,1,1,1,1,1,0,9,0,0,1,3,2486250.0,2,9
21,0,4,3,1,0,3,2,1,1,1,1,1,0,1,1,0,15,0,1,3,12431250.0,4,15
36,1,0,0,2,2,0,0,1,0,1,1,1,0,0,0,4,0,0,1,2,296692.5,2,4
21,0,4,2,1,0,3,2,1,1,1,1,1,0,1,1,0,7,0,1,4,16339176.0,3,7
21,1,3,1,1,6,3,2,0,0,0,0,0,0,0,0,0,3,0,1,3,3812250.0,2,3
3,1,1,0,1,6,5,1,0,0,0,0,0,0,0,0,5,0,0,0,0,497250.0,1,5
30,2,0,1,1,0,0,2,1,1,1,1,0,1,0,1,7,6,0,1,0,49130994.5,2,13
35,1,1,0,1,2,3,0,0,0,0,0,0,0,0,0,3,0,0,0,2,1491750.0,1,3
20,1,2,1,1,0,0,2,1,1,1,1,1,1,1,1,7,4,0,1,3,2042397.0,2,11
30,1,1,1,0,0,3,3,0,0,0,0,0,0,0,0,40,2,0,0,0,1575290.0,1,42
33,2,1,1,0,0,5,0,1,0,1,1,1,1,1,1,10,0,0,1,0,364650.0,1,10
1,1,0,1,1,1,5,0,0,0,0,0,0,0,0,0,0,4,0,1,0,497250.0,2,4
36,1,1,0,1,2,0,6,0,0,0,0,0,0,0,0,7,0,0,0,3,210000.0,1,7
21,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,14,7,0,1,0,2486250.0,3,21
15,0,1,1,0,3,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,256500.0,1,3
15,1,4,2,3,0,7,0,1,1,1,1,0,0,0,0,0,3,0,1,2,4972500.0,5,3
36,1,0,0,2,2,3,0,0,0,0,0,0,0,0,0,2,0,0,0,4,272000.0,2,2
30,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,53,2,0,1,0,4143750.0,1,55
20,1,2,1,1,0,0,0,1,1,1,1,1,1,1,1,7,5,0,1,4,2486250.0,2,12
30,0,1,1,0,0,0,0,1,0,1,1,1,1,1,0,5,0,0,1,2,8191508.0,1,5
21,1,0,1,1,0,3,3,1,1,1,1,0,0,0,0,0,7,0,0,4,5514471.9,2,7
21,1,0,1,1,0,3,0,1,1,1,1,0,0,0,0,0,7,0,1,4,5559858.5,2,7
21,1,2,1,1,0,3,2,1,1,1,1,1,0,0,1,0,7,0,1,3,9531186.0,2,7
14,0,1,0,1,0,0,2,1,1,1,1,1,1,1,0,6,0,0,1,4,8685300.0,1,6
15,1,4,2,3,0,0,1,0,0,0,0,0,0,0,0,13,0,0,0,0,3775000.0,5,13
56,2,0,4,1,0,0,2,0,0,0,0,0,0,0,0,26,7,1,1,4,28450500.0,5,33
35,1,1,0,1,6,5,1,0,0,0,0,0,0,0,0,4,0,0,0,4,861900.0,1,4
35,1,0,0,2,6,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2071875.0,2,1
30,1,1,1,0,0,0,2,1,0,1,1,1,1,1,0,9,0,0,1,4,7375875.0,1,9
30,0,1,0,1,0,0,2,1,0,1,1,1,1,1,1,9,3,0,1,0,16146722.5,1,12
19,2,1,2,0,4,0,2,1,0,1,1,1,1,1,0,30,0,0,1,0,8536125.0,2,30
30,3,2,1,1,0,0,2,1,1,1,1,1,1,1,1,4,0,1,1,4,3465638.0,2,4
4,0,1,2,1,0,0,6,0,0,0,0,0,0,0,0,12,0,0,1,4,7293000.0,3,12
26,1,1,0,1,0,0,1,1,1,1,1,1,1,1,0,10,0,0,1,1,10276500.0,1,10
30,0,1,1,0,0,0,2,1,1,1,1,1,1,1,1,6,0,1,1,2,15910429.0,1,6
6,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,10,0,0,1,6,2000000.0,2,10
19,2,1,0,1,0,0,2,0,0,0,0,0,0,0,0,13,0,0,1,5,1823250.0,1,13
4,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,13,0,0,1,0,1558050.0,1,13
15,0,1,1,0,0,5,0,0,0,0,0,0,0,0,0,2,0,0,1,0,207187.5,1,2
21,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,6,0,0,1,4,5038800.0,1,6
27,1,2,1,1,0,3,2,1,1,1,1,1,1,1,1,0,16,1,1,3,12099750.0,2,16
1,1,1,1,0,0,0,2,1,0,1,1,1,1,1,0,4,0,0,1,2,1989000.0,1,4
3,1,1,0,1,3,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1657500.0,1,2
21,1,1,0,1,0,0,2,1,1,1,1,1,1,1,1,5,0,0,1,4,7148389.5,1,5
21,1,4,1,2,0,3,2,1,1,1,1,1,0,0,0,0,7,0,1,1,8950500.0,3,7
61,1,0,3,2,0,3,2,1,1,1,1,1,1,1,1,7,4,0,1,4,19061250.0,5,11
27,0,2,1,1,0,0,0,1,0,1,1,1,1,1,0,6,0,0,1,0,3928275.0,2,6
1,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,4,3895125.0,2,9
21,1,1,1,0,0,0,2,1,1,1,1,1,1,0,1,5,0,0,1,1,6961500.0,1,5
21,1,2,1,1,0,3,3,1,1,1,1,1,0,0,1,0,7,0,1,1,9054626.7,2,7
1,0,1,1,0,0,0,2,1,0,1,1,1,1,1,0,10,0,0,1,0,2908912.5,1,10
40,1,2,1,1,0,3,6,0,0,0,0,0,0,0,0,0,10,0,1,0,7488789.0,2,10
30,2,1,1,0,0,1,2,1,0,1,1,1,1,1,0,10,4,0,1,5,2179612.5,1,14
56,1,1,0,1,2,0,2,0,0,0,0,0,0,0,0,6,0,1,1,1,2845050.0,1,6
20,1,2,1,1,0,3,1,0,0,0,0,0,0,0,0,0,6,1,1,0,3540154.8,2,6
19,1,2,1,1,0,0,6,0,0,0,0,0,0,0,0,10,10,1,1,0,15885310.0,2,20
21,1,0,0,2,0,0,2,1,1,1,1,1,1,1,1,7,7,0,1,4,12481315.0,2,14
25,1,0,3,0,0,0,0,1,1,1,0,1,1,1,0,9,2,0,1,0,34807500.0,3,11
4,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,6,0,0,0,1,4309500.0,1,6
15,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,10,0,0,1,0,675000.0,1,10
3,1,2,1,1,2,5,6,0,0,0,0,0,0,0,0,5,0,1,0,0,2486250.0,2,5
3,0,2,1,1,0,3,2,1,1,1,1,1,0,0,1,0,7,0,0,0,54034500.0,2,7
27,1,1,0,1,0,0,2,1,0,1,1,1,1,1,0,5,0,0,1,4,1856400.0,1,5
30,0,1,1,0,0,0,2,1,1,1,1,1,1,1,1,6,0,1,0,5,28177500.0,1,6
14,1,1,0,1,3,4,1,0,0,0,0,0,0,0,0,13,0,1,0,1,3403995.0,1,13
26,0,1,0,1,0,4,0,1,1,1,1,1,1,1,0,10,0,0,0,5,9945000.0,1,10
73,0,4,2,2,0,0,3,1,1,1,1,1,1,1,0,6,0,1,1,5,25189563.0,4,6
20,1,0,1,1,0,4,0,1,1,0,0,0,0,0,0,15,0,0,1,3,10773750.0,2,15
14,2,2,1,1,0,3,2,1,1,1,1,0,0,0,0,0,6,0,1,4,1361598.0,2,6
1,3,2,1,1,0,3,0,0,0,0,0,0,0,0,0,11,3,0,0,0,4972500.0,2,14
14,0,1,0,1,0,4,2,1,1,1,1,0,0,1,0,12,0,0,1,3,6630000.0,1,12
30,1,2,1,1,0,3,2,1,1,1,1,1,0,0,1,0,4,0,1,4,33481500.0,2,4
15,0,4,2,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,5022225.0,3,3
6,1,1,0,1,3,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,828750.0,1,2
30,1,2,1,1,0,0,2,1,0,1,1,1,1,1,1,5,0,0,1,4,7790250.0,2,5
4,3,0,1,1,0,0,2,1,0,1,1,1,1,0,0,21,0,0,1,4,8453250.0,2,21
64,1,1,0,1,0,3,0,0,0,0,0,0,0,0,0,17,3,1,1,1,4309500.0,1,20
4,0,2,1,1,0,0,1,1,0,1,1,1,1,1,0,12,0,0,1,2,13177125.0,2,12
27,3,2,1,1,0,0,2,1,1,1,1,1,1,1,0,7,0,0,1,4,265200.0,2,7
14,0,4,2,1,0,0,6,0,0,0,0,0,0,0,0,14,7,1,0,0,11346650.0,3,21
17,2,0,2,0,0,0,0,1,0,1,1,1,1,1,0,14,0,0,1,5,1657500.0,2,14
4,3,1,1,0,0,0,2,1,0,1,1,1,1,1,0,4,0,0,1,0,1491750.0,1,4
8,2,4,2,1,0,0,0,1,0,1,1,0,1,1,0,7,0,0,1,4,8287500.0,3,7
15,0,1,1,0,1,5,1,0,0,0,0,0,0,0,0,2,0,0,1,5,310000.0,1,2
1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,2,1093950.0,1,6
4,3,1,0,1,0,0,2,1,0,1,1,1,1,0,0,4,0,0,1,4,7541625.0,1,4
4,1,0,1,2,0,4,0,1,1,0,1,1,1,1,0,13,3,0,1,2,31492500.0,3,16
1,2,1,1,0,0,3,6,0,0,0,0,0,0,0,0,6,7,0,1,0,1013000.0,1,13
33,0,4,1,3,0,0,2,1,1,1,0,1,1,1,0,11,9,0,1,0,26520000.0,4,20
21,1,0,3,3,0,3,2,1,0,1,1,1,1,1,1,7,5,1,1,0,11346650.0,6,12
4,3,1,1,0,0,0,2,1,0,1,1,1,1,1,0,4,0,0,1,4,7839975.0,1,4
35,1,0,0,2,2,7,2,0,0,0,0,0,0,0,0,1,0,0,1,0,110000.0,2,1
21,0,4,1,3,0,3,0,0,0,0,0,0,0,0,0,0,14,1,1,4,24962630.0,4,14
14,1,0,1,2,0,1,0,1,1,1,0,1,1,0,0,17,3,0,1,0,22693300.0,3,20
20,0,4,1,2,0,0,1,1,1,1,1,1,0,1,1,4,4,0,1,0,11602500.0,3,8
29,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,300000.0,1,6
15,0,1,1,0,1,5,1,0,0,0,0,0,0,0,0,14,0,0,0,0,560000.0,1,14
27,0,4,2,3,0,0,2,1,0,1,1,1,1,1,0,22,6,0,1,4,3019000.0,5,28
14,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3315000.0,1,4
35,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,2,0,0,1,3,331500.0,1,2
15,1,1,0,1,1,5,0,0,0,0,0,0,0,0,0,2,0,0,0,1,155000.0,1,2
35,0,1,0,1,6,5,3,0,0,0,0,0,0,0,0,2,0,0,1,1,994500.0,1,2
35,1,1,0,1,6,3,6,0,0,0,0,0,0,0,0,1,0,0,0,0,1160250.0,1,1
11,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,77000.0,1,1
36,2,1,0,1,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,600000.0,1,2
11,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,60000.0,1,1
30,0,2,1,1,0,0,2,1,0,1,1,1,1,1,0,7,0,0,1,0,17155125.0,2,7
21,0,2,1,1,0,3,2,1,1,1,1,1,0,1,1,2,5,1,1,1,8121750.0,2,7
1,1,1,0,1,3,3,2,0,0,0,0,0,0,0,0,0,3,0,1,0,3315000.0,1,3
3,1,1,0,1,3,5,0,0,0,0,0,0,0,0,0,2,0,1,0,0,828750.0,1,2
15,1,1,1,0,1,5,0,0,0,0,0,0,0,0,0,13,0,0,0,1,400000.0,1,13
30,0,2,1,1,0,3,2,1,1,1,1,1,1,1,0,0,7,0,1,0,13260000.0,2,7
14,1,2,1,1,0,0,2,1,1,1,1,1,1,1,1,0,11,0,1,0,6795750.0,2,11
57,0,2,1,1,0,3,2,1,1,1,1,1,0,0,0,0,12,1,0,5,14088750.0,2,12
20,0,2,1,1,0,4,2,1,1,1,1,1,1,1,0,10,4,0,1,5,14005875.0,2,14
15,0,1,0,1,3,2,1,0,0,0,0,0,0,0,0,5,0,0,1,0,138153.44400000002,1,5
36,1,2,1,1,0,3,3,1,1,1,1,0,0,0,1,0,4,0,1,1,42100500.0,2,4
19,1,0,1,1,0,0,2,1,1,1,1,1,0,0,0,13,3,0,1,1,1989000.0,2,16
1,0,4,2,2,0,0,2,1,1,1,1,1,1,1,1,7,5,0,1,0,29873025.0,4,12
35,1,4,2,2,0,3,3,1,1,1,1,1,0,0,0,0,4,0,1,0,58344000.0,4,4
73,3,0,1,3,0,4,2,1,0,1,1,1,0,1,1,6,0,0,1,0,33150000.0,4,6
4,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,12,0,0,1,0,165750.0,1,12
4,3,2,1,1,0,0,2,1,0,1,1,1,1,1,1,5,0,1,1,4,31943340.0,2,5
1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,9,4,0,0,0,1657500.0,1,13
4,3,2,1,1,0,0,2,1,0,1,1,1,1,1,1,7,0,0,1,0,34807500.0,2,7
4,0,2,1,1,0,0,2,1,1,1,1,1,1,1,1,6,0,0,1,4,32221800.0,2,6
4,1,2,1,1,0,0,2,1,1,1,1,1,1,1,1,6,0,1,1,4,33730125.0,2,6
1,2,1,1,0,0,3,2,0,0,0,0,0,0,0,0,17,4,0,1,4,1309425.0,1,21
